id,segmentationSetId,wsi,cellType,segmentationQuality,specialCharacteristics,objectType,bbox,convexArea,eccentricity,equivalentDiameter,perimeter,meanIntensity,eulerNumber,extent
19902,1,34,,,,,"[1729, 1451, 1870, 1628]",19923.0,0.6035973521815445,158.8612004744886,526.5584412271571,0.7523623142814463,1.0,0.7942060343791321
19903,1,34,,,,,"[1093, 169, 1278, 330]",23771.0,0.4913127913373945,173.5100833820989,573.1858582251266,0.6390729593538409,1.0,0.7938559677690112
19904,1,34,,,,,"[858, 1100, 1017, 1249]",18913.0,0.3481923281092257,154.7772658829199,508.9015869776647,0.6518923595587585,1.0,0.7941834451901566
19905,1,34,,,,,"[220, 1685, 337, 1822]",12845.0,0.520884591534483,127.48687300480921,419.6467529817257,0.5902142803775642,1.0,0.7963690810406139
19906,1,34,,,,,"[1069, 2358, 1196, 2481]",12543.0,0.2484900558480008,125.9394497715705,413.98989873223326,0.5435806172763719,1.0,0.7974521477498241
19907,1,34,,,,,"[1515, 660, 1656, 809]",16805.0,0.32128573901934604,145.85801161739397,479.9310242291877,0.6196719113686531,1.0,0.7953258127469179
19908,1,34,,,,,"[875, 522, 1020, 675]",17759.0,0.3188901817452299,149.8706736111939,493.58787847867995,0.6388642069110394,1.0,0.7951769213432499
19909,1,34,,,,,"[848, 1358, 993, 1495]",15913.0,0.3265119084403449,141.91134513870296,466.2741699796952,0.6667314114994168,1.0,0.7962245154794866
19910,1,34,,,,,"[92, 2064, 207, 2171]",9897.0,0.363156566962637,111.8462271470208,367.36248173426384,0.5125149866187696,1.0,0.7984559122308005
19911,1,34,,,,,"[1169, 1278, 1304, 1403]",13513.0,0.37656138945222506,130.78980573239227,429.30360723121805,0.6295029016688923,1.0,0.7961481481481482
19912,1,34,,,,,"[478, 323, 615, 456]",14605.0,0.24348744433433425,135.93574038030405,446.96046148071053,0.5841482307275561,1.0,0.7964985456341583
19913,1,34,,,,,"[1404, 471, 1519, 592]",11183.0,0.3070381401917462,118.85534379587915,390.6761902332486,0.5704837932649399,1.0,0.7973409989220266
19914,1,34,,,,,"[1578, 1197, 1757, 1350]",21861.0,0.5182824427378099,166.40054200439246,549.8721497261419,0.6964354214103906,1.0,0.7940628765472669
19915,1,34,,,,,"[1326, 1727, 1477, 1890]",19649.0,0.3761427849868828,157.7674233168169,518.5584412271571,0.7009345071158547,1.0,0.7942550684597571
19916,1,34,,,,,"[1161, 905, 1298, 1046]",15465.0,0.2338910276323677,139.83254159349994,460.6173157302028,0.6143814137258732,1.0,0.7949992234819071
19917,1,34,,,,,"[167, 2143, 294, 2276]",13537.0,0.2972371120251909,130.88711958940658,429.30360723121805,0.5713802022427701,1.0,0.7965780593215321
19918,1,34,,,,,"[941, 205, 1080, 332]",14121.0,0.4037909055403123,133.7260236670685,438.96046148071053,0.6368431791370874,1.0,0.7956154761230386
19919,1,34,,,,,"[304, 1622, 437, 1751]",13759.0,0.24025157370381264,131.94318586105112,433.30360723121805,0.5844074895851707,1.0,0.7969341959550038
19920,1,34,,,,,"[390, 528, 541, 657]",15607.0,0.5190538899104128,140.45941316149427,464.6173157302028,0.6338656961575209,1.0,0.7954720468196519
19921,1,34,,,,,"[1351, 734, 1506, 851]",14523.0,0.6541520468627379,135.5887376828585,450.96046148071053,0.5605328064650613,1.0,0.7961952026468155
19922,1,34,,,,,"[460, 2357, 607, 2476]",14009.0,0.5858786912349253,133.1343971416035,441.30360723121805,0.5797155666358204,1.0,0.7958040359000743
19923,1,34,,,,,"[358, 1072, 481, 1211]",13701.0,0.4644025873852589,131.67271122240444,433.30360723121805,0.6117724246940459,1.0,0.7964555185120197
19924,1,34,,,,,"[754, 2112, 895, 2235]",13887.0,0.4883262136487614,132.54973586469538,437.30360723121805,0.6189674258009603,1.0,0.7956524246093525
19925,1,34,,,,,"[757, 460, 884, 613]",15567.0,0.5560707959805598,140.33244827344373,464.6173157302028,0.631524699594456,1.0,0.7959960887242036
19926,1,34,,,,,"[663, 1022, 782, 1143]",11551.0,0.17557608223518692,120.89465138712688,396.3330444827409,0.6173031740825958,1.0,0.7972081394541287
19927,1,34,,,,,"[727, 2438, 852, 2559]",12121.0,0.2481099975507087,123.83929229584216,405.98989873223326,0.605689812288884,1.0,0.7963636363636364
19928,1,34,,,,,"[1131, 1045, 1268, 1182]",15037.0,0.0,137.94406473664245,452.6173157302028,0.6307385554877689,1.0,0.7962597900793862
19929,1,34,,,,,"[615, 509, 744, 648]",14359.0,0.3701889587461528,134.79763181493772,442.96046148071053,0.6336917390402309,1.0,0.7958842228542747
19930,1,34,,,,,"[1083, 2168, 1226, 2305]",15679.0,0.28562280771308723,140.89385274725763,462.2741699796952,0.6450070522335033,1.0,0.7958246133428615
19931,1,34,,,,,"[496, 1586, 641, 1719]",15449.0,0.3981062286826278,139.79611501089724,460.6173157302028,0.6274805781560784,1.0,0.7959035519834068
19932,1,34,,,,,"[718, 1839, 819, 1968]",10463.0,0.6207789967930302,115.03381497817304,381.0193359837562,0.5889654131834587,1.0,0.7976820937907744
19933,1,34,,,,,"[81, 2354, 226, 2493]",16127.0,0.2812269893537171,142.86813200167975,470.2741699796952,0.5733296603761585,1.0,0.7953857603572314
19934,1,34,,,,,"[246, 615, 347, 716]",8233.0,0.0,101.93580295746763,334.3919189857866,0.5143479213668067,1.0,0.8000196059209881
19935,1,34,,,,,"[206, 743, 345, 902]",17673.0,0.4842771966249602,149.5645197279491,493.58787847867995,0.5361922221738602,1.0,0.7949414053662729
19936,1,34,,,,,"[141, 939, 264, 1092]",15047.0,0.5930027521954208,138.02711077129823,456.6173157302028,0.4895938346745502,1.0,0.7951006961050002
19937,1,34,,,,,"[3, 1188, 142, 1311]",13701.0,0.4644025873852589,131.67271122240444,433.30360723121805,0.5622538709254724,1.0,0.7964555185120197
19938,1,34,,,,,"[0, 1410, 86, 1553]",10384.0,0.79120934232105,114.74012764748687,405.9655121145938,0.5681845290704289,1.0,0.8407871198568873
19939,1,34,,,,,"[0, 1592, 103, 1771]",14773.0,0.8164725175990755,136.68300494172286,473.30360723121805,0.5989195225323823,1.0,0.7958453110592829
19940,1,34,,,,,"[0, 1293, 98, 1390]",8060.0,0.20951195888599974,101.08917145789856,344.99494936611666,0.5353992444164308,1.0,0.844308857563644
19941,1,34,,,,,"[174, 1275, 301, 1408]",13537.0,0.2972371120251909,130.88711958940658,429.30360723121805,0.5568604747852318,1.0,0.7965780593215321
19942,1,34,,,,,"[138, 1393, 287, 1510]",13975.0,0.6188120753102986,132.96214152399824,441.30360723121805,0.5798495693617742,1.0,0.7964779441289508
19943,1,34,,,,,"[254, 1143, 383, 1312]",17413.0,0.6444441201887962,148.48801027752648,493.58787847867995,0.5713021775949509,1.0,0.7943213614054401
19944,1,34,,,,,"[260, 934, 423, 1109]",22795.0,0.36312084371500003,169.8763499767477,559.5290039756342,0.6325583170907896,1.0,0.7945661700262927
19945,1,34,,,,,"[489, 1136, 562, 1247]",6551.0,0.7507099328777629,90.9098338183276,307.76450198781714,0.5515552151546184,1.0,0.8010613353079107
19946,1,34,,,,,"[473, 1317, 612, 1428]",12369.0,0.6007200575587544,125.08733255310234,413.98989873223326,0.6446348688369481,1.0,0.796487134616631
19947,1,34,,,,,"[529, 1013, 668, 1146]",14793.0,0.29104240403620685,136.84127295673642,448.6173157302028,0.6939818726843426,1.0,0.7955319954562665
19948,1,34,,,,,"[507, 903, 654, 1026]",14495.0,0.5469210981749575,135.4478076606962,446.96046148071053,0.6681347674860074,1.0,0.7969138875062219
19949,1,34,,,,,"[400, 840, 519, 989]",14205.0,0.5999561036240326,134.00185558192842,445.30360723121805,0.6325791446125355,1.0,0.795386611020247
19950,1,34,,,,,"[617, 1132, 774, 1275]",17935.0,0.41270412934354017,150.70939001445984,495.2447327281723,0.7181159390803802,1.0,0.7945748518996927
19951,1,34,,,,,"[712, 1337, 841, 1474]",14145.0,0.3363532492540293,133.8212023436498,438.96046148071036,0.6814492036552979,1.0,0.7958467719119561
19952,1,34,,,,,"[698, 1460, 865, 1609]",19865.0,0.4502508260276197,158.6286012123949,522.5584412271571,0.6910737988100163,1.0,0.7942370292971105
19953,1,34,,,,,"[830, 1236, 993, 1365]",16827.0,0.6106305262162054,145.97144851354648,483.93102422918747,0.6486460691634885,1.0,0.7958814857088505
19954,1,34,,,,,"[760, 1005, 889, 1122]",12091.0,0.42005490555122815,123.71585414675594,405.98989873223326,0.5886149259058087,1.0,0.7964619359968197
19955,1,34,,,,,"[652, 884, 801, 1011]",15155.0,0.5202240862327387,138.4875707864997,456.6173157302028,0.6776180670465092,1.0,0.7960154309570364
19956,1,34,,,,,"[621, 756, 738, 909]",14345.0,0.6428695324570461,134.65587382870996,449.30360723121805,0.6314858829312218,1.0,0.7955421484833249
19957,1,34,,,,,"[345, 623, 462, 726]",9681.0,0.4718812904806394,110.66748023158172,363.36248173426384,0.5333168107646427,1.0,0.7981910214919924
19958,1,34,,,,,"[373, 370, 510, 513]",15679.0,0.28562280771308723,140.89385274725763,462.2741699796952,0.5964412338692132,1.0,0.7958246133428615
19959,1,34,,,,,"[240, 464, 363, 601]",13499.0,0.4389453534510222,130.71190248329015,429.30360723121805,0.5655551023789798,1.0,0.7963325618657646
19960,1,34,,,,,"[55, 357, 162, 468]",9545.0,0.2681327400011965,109.89393560071008,359.36248173426384,0.5435084547531189,1.0,0.7986023406584154
19961,1,34,,,,,"[0, 766, 98, 889]",10216.0,0.5877996186744321,113.73703783073151,375.906637611548,0.529378039794658,1.0,0.8428737348597976
19962,1,34,,,,,"[0, 911, 101, 1034]",10625.0,0.5594742088152579,116.06958095402409,392.45079348883235,0.5073807628546173,1.0,0.8517266360782421
19963,1,34,,,,,"[46, 997, 169, 1100]",10177.0,0.5447935260042629,113.45121664278335,373.0193359837562,0.5355632932797216,1.0,0.7979319599021233
19964,1,34,,,,,"[308, 276, 421, 409]",12041.0,0.525065273719504,123.42735172058184,405.98989873223326,0.6653505775177601,1.0,0.7961274868587398
19965,1,34,,,,,"[433, 197, 586, 314]",14345.0,0.6428695324570461,134.65587382870996,449.30360723121805,0.5880944475423763,1.0,0.7955421484833249
19966,1,34,,,,,"[511, 98, 670, 201]",13151.0,0.7610505809358318,128.93676254508262,437.98989873223326,0.6131966481806018,1.0,0.797276668498504
19967,1,34,,,,,"[463, 3, 576, 132]",11697.0,0.479545802767315,121.64011159715088,400.3330444827409,0.5606533686649086,1.0,0.7972147904232695
19968,1,34,,,,,"[596, 0, 735, 70]",8289.0,0.8586208615030164,102.40312930003068,361.27922061357856,0.6045754702454076,1.0,0.8464542651593011
19969,1,34,,,,,"[725, 15, 858, 144]",13759.0,0.24025157370381264,131.94318586105112,433.30360723121805,0.6073584724152222,1.0,0.7969341959550038
19970,1,34,,,,,"[681, 295, 798, 470]",16379.0,0.7420566855245051,143.98666433709292,486.2741699796952,0.67326585366911,1.0,0.7952625152625152
19971,1,34,,,,,"[602, 345, 693, 492]",10767.0,0.7835217735785469,116.59493393427236,399.36248173426384,0.5254058199134294,1.0,0.7981610226508186
19972,1,34,,,,,"[583, 224, 702, 353]",12315.0,0.38628419160192984,124.7917980944893,409.98989873223326,0.5895645563106282,1.0,0.7967559116669923
19973,1,34,,,,,"[841, 60, 1024, 223]",23825.0,0.4539105702937895,173.68610921259707,573.1858582251266,0.710843648185987,1.0,0.7942941432833821
19974,1,34,,,,,"[817, 0, 1016, 58]",9808.0,0.9549938294420176,111.40708721656073,465.48023074035524,0.7085876948514326,1.0,0.8445676659157858
19975,1,34,,,,,"[1020, 48, 1163, 187]",15921.0,0.23302850392147376,141.9292881587694,466.2741699796952,0.6621533936403713,1.0,0.7959450621321125
19976,1,34,,,,,"[888, 434, 1001, 541]",9733.0,0.3234526972951355,110.89734335229556,363.36248173426384,0.5853911928527493,1.0,0.7988586551980812
19977,1,34,,,,,"[974, 308, 1133, 487]",22707.0,0.4571150131392817,169.5912971706467,559.5290039756343,0.5736129780328617,1.0,0.7936825831840062
19978,1,34,,,,,"[1082, 492, 1261, 609]",16773.0,0.7556143935965909,145.69206035429625,494.2741699796952,0.5545409391675812,1.0,0.7960177624982094
19979,1,34,,,,,"[1270, 459, 1383, 560]",9177.0,0.4470278240238376,107.7410085777485,353.70562748477136,0.5107808798043733,1.0,0.7988259002891439
19980,1,34,,,,,"[1297, 553, 1410, 670]",10627.0,0.2548639557917676,115.84998075551569,381.0193359837562,0.5306256067158862,1.0,0.7972921866727176
19981,1,34,,,,,"[1329, 326, 1420, 459]",9743.0,0.7283280427735483,110.96620943843115,373.70562748477136,0.4615956207866251,1.0,0.7990580847723705
19982,1,34,,,,,"[1290, 0, 1459, 138]",19857.0,0.5617909198654697,158.65669163137795,531.5046173579947,0.6320180460789273,1.0,0.8476974530486237
19983,1,34,,,,,"[1471, 23, 1572, 126]",8365.0,0.19407561251321676,102.86833262133658,336.048773235279,0.4247791535432606,1.0,0.7989041622608862
19984,1,34,,,,,"[1558, 173, 1629, 256]",4781.0,0.5169232525655135,77.66167473992861,254.79393923933998,0.3256592423433381,1.0,0.8038350585440353
19985,1,34,,,,,"[1568, 248, 1691, 375]",12543.0,0.2484900558480008,125.9394497715705,413.98989873223326,0.5632857255153808,1.0,0.7974521477498241
19986,1,34,,,,,"[1389, 613, 1542, 742]",15799.0,0.5363385822912347,141.40801621572143,466.2741699796952,0.6017016869362198,1.0,0.7957136342909257
19987,1,34,,,,,"[1489, 561, 1592, 648]",7239.0,0.5326502149997027,95.59309709683157,315.0782104868019,0.5108175760258122,1.0,0.8009150764423614
19988,1,34,,,,,"[1667, 408, 1800, 519]",11853.0,0.5504979832152107,122.42263957731674,404.3330444827409,0.5833701193194973,1.0,0.7973311657522184
19989,1,34,,,,,"[1674, 530, 1817, 659]",14745.0,0.4296691737302746,136.65505626441575,448.6173157302028,0.6597726000344911,1.0,0.7950886322979346
19990,1,34,,,,,"[1723, 314, 1836, 425]",10065.0,0.18381011367749375,112.8322746726613,369.0193359837562,0.5014835843584359,1.0,0.7971777086821334
19991,1,34,,,,,"[1827, 289, 1920, 370]",6477.0,0.5056271188931235,90.47462093373129,301.8233764908628,0.35563368889132885,1.0,0.8534448426921545
19992,1,34,,,,,"[1804, 439, 1920, 678]",23418.0,0.8695081213069368,172.26177994435588,613.445742854949,0.7349359564565551,1.0,0.8406434857884865
19993,1,34,,,,,"[1767, 835, 1920, 1074]",31039.0,0.7604183520174969,198.42476267302285,676.9015869776647,0.7555952981123892,1.0,0.8456531845653185
19994,1,34,,,,,"[1718, 1043, 1887, 1192]",20113.0,0.4707223587915369,159.58090153351054,526.5584412271571,0.6932066912732794,1.0,0.7942893451411779
19995,1,34,,,,,"[1761, 1181, 1908, 1386]",24033.0,0.6955137571260318,174.48332514645196,585.1858582251266,0.7144880386990645,1.0,0.7934627509540402
19996,1,34,,,,,"[1524, 1364, 1739, 1533]",28961.0,0.6169667702537882,191.5421558862271,637.4701294725885,0.7334499225961425,1.0,0.7930370166506123
19997,1,34,,,,,"[1618, 1863, 1767, 1996]",15861.0,0.4492482315577192,141.6958516715602,466.2741699796952,0.6879668148103937,1.0,0.7957309380834637
19998,1,34,,,,,"[1699, 1987, 1782, 2058]",4781.0,0.5169232525655135,77.66167473992861,254.79393923933998,0.35632608029405555,1.0,0.8038350585440353
19999,1,34,,,,,"[1774, 1844, 1917, 1977]",15245.0,0.3661912819276372,138.8915128518746,456.6173157302028,0.6474234644189667,1.0,0.7966244282033755
20000,1,34,,,,,"[1811, 1964, 1920, 2107]",13305.0,0.6381199907546196,129.79303685633886,443.76450198781714,0.6081013610638117,1.0,0.8488483993071149
20001,1,34,,,,,"[1822, 2108, 1920, 2219]",9334.0,0.4529266682101688,108.65301219379252,367.1370849898477,0.518674682620244,1.0,0.8523625666482809
20002,1,34,,,,,"[1814, 2313, 1920, 2460]",13304.0,0.684771296738905,129.8175589591586,444.5929291125633,0.6380050806179227,1.0,0.8494416634578359
20003,1,34,,,,,"[1504, 2449, 1671, 2560]",15754.0,0.7401686030072477,141.3269568704446,489.90663761154815,0.5949597291375274,1.0,0.8462534390678104
20004,1,34,,,,,"[1168, 2066, 1317, 2183]",13975.0,0.6188120753102986,132.96214152399824,441.30360723121805,0.5929939505320313,1.0,0.7964779441289508
20005,1,34,,,,,"[1202, 2201, 1319, 2368]",15633.0,0.7124572927468654,140.65869786699895,472.6173157302028,0.5462677165235101,1.0,0.7952812324069809
20006,1,34,,,,,"[1207, 1902, 1360, 2059]",19207.0,0.2255940488933903,155.91652454960786,512.9015869776647,0.6741788761716386,1.0,0.7948461762624369
20007,1,34,,,,,"[955, 2456, 1164, 2560]",18059.0,0.8599635191594169,151.31223841258742,556.3919189857867,0.6711426935650248,1.0,0.8272911299227089
20008,1,34,,,,,"[995, 2069, 1164, 2226]",21201.0,0.368926964480686,163.81718433785582,540.2152954766494,0.6834274363375373,1.0,0.7943692759959295
20009,1,34,,,,,"[1178, 1157, 1331, 1286]",15799.0,0.5363385822912347,141.40801621572143,466.2741699796952,0.6086469599665401,1.0,0.7957136342909257
20010,1,34,,,,,"[1255, 765, 1352, 846]",6345.0,0.5486079180054587,89.56942766020256,293.4213562373095,0.41472559985809904,1.0,0.8019600356370116
20011,1,34,,,,,"[1100, 769, 1279, 908]",19897.0,0.6285059828107754,158.63662755394952,528.9015869776647,0.5930391753297323,1.0,0.7943812547727181
20012,1,34,,,,,"[1286, 828, 1423, 951]",13499.0,0.4389453534510222,130.71190248329015,429.30360723121805,0.6312840300481173,1.0,0.7963325618657646
20013,1,34,,,,,"[992, 1318, 1181, 1487]",25481.0,0.44729470411060224,179.65341416040954,592.4995667241114,0.6851187271339165,1.0,0.7936194859271782
20014,1,34,,,,,"[532, 2012, 717, 2155]",21133.0,0.6329529343653277,163.57606497470664,544.2152954766494,0.695898033337532,1.0,0.7943677943677944
20015,1,34,,,,,"[564, 1873, 681, 1970]",9127.0,0.5571879204340773,107.43331174744756,353.70562748477136,0.5109649348171702,1.0,0.7987487884395101
20016,1,34,,,,,"[540, 2434, 703, 2560]",17204.0,0.6172233036336539,147.67547840526493,488.4751801064718,0.5945481615243016,1.0,0.8339663063589444
20017,1,34,,,,,"[193, 2486, 312, 2560]",7511.0,0.7765155510763307,97.53792020676435,339.82337649086287,0.5039683549040601,1.0,0.8485123779241426
20018,1,34,,,,,"[193, 2432, 266, 2495]",3725.0,0.5048473741395562,68.62734932936989,223.48023074035518,0.387238973013374,1.0,0.8043052837573386
20019,1,34,,,,,"[230, 2384, 275, 2439]",2037.0,0.5743925810604212,50.65153188839754,165.53910524340094,0.4997804904393519,1.0,0.8141414141414142
20020,1,34,,,,,"[0, 2301, 132, 2428]",13510.0,0.2869025089627919,130.77520240811216,428.4751801064718,0.6015337421901459,1.0,0.8012407539966595
20021,1,34,,,,,"[0, 2394, 70, 2517]",7378.0,0.8180233465874238,96.67253104349804,340.99494936611666,0.5009784586205054,1.0,0.8524970963995354
20022,1,34,,,,,"[0, 2225, 148, 2326]",12806.0,0.7355666970241349,127.30197533969827,444.79393923934003,0.5342965652382888,1.0,0.8514851485148515
20023,1,34,,,,,"[0, 2137, 143, 2230]",11351.0,0.7661086663698979,119.79433587908078,414.10764773832483,0.4590871985539846,1.0,0.8475073313782991
20024,1,34,,,,,"[0, 2048, 104, 2129]",7214.0,0.6377575893080382,95.53314114306956,322.65180361560914,0.4061976671371674,1.0,0.8509021842355176
20025,1,34,,,,,"[0, 1812, 83, 1979]",11843.0,0.8644390154632526,122.54738034797501,440.936074863071,0.5502833863468236,1.0,0.8509487049996393
20026,1,34,,,,,"[110, 1763, 249, 1880]",13043.0,0.5376196347839066,128.45198036707322,423.6467529817257,0.5722551095839215,1.0,0.7968394515157106
20027,1,34,,,,,"[116, 1645, 253, 1764]",13079.0,0.4956964084865863,128.65007128646442,423.6467529817257,0.6002415759583317,1.0,0.7973379132674968
20028,1,34,,,,,"[124, 1876, 291, 1993]",15633.0,0.7124572927468654,140.65869786699895,472.6173157302028,0.5053817715829494,1.0,0.7952812324069809
20029,1,34,,,,,"[206, 1999, 335, 2158]",16415.0,0.5834625019331915,144.09273838745762,478.2741699796952,0.570803779057953,1.0,0.7950368095168446
20030,1,34,,,,,"[289, 2134, 432, 2267]",15245.0,0.3661912819276372,138.8915128518746,456.6173157302028,0.5977411782565313,1.0,0.7966244282033755
20031,1,34,,,,,"[428, 2137, 561, 2256]",12681.0,0.4435099828843905,126.69542588616292,415.6467529817257,0.5913518671077538,1.0,0.7965501990269792
20032,1,34,,,,,"[242, 1903, 417, 2032]",18045.0,0.6749678733130048,151.14806366997567,505.58787847867995,0.5767276135868158,1.0,0.7948172757475083
20033,1,34,,,,,"[303, 1786, 442, 1929]",15921.0,0.23302850392147376,141.9292881587694,466.2741699796952,0.5701952523761543,1.0,0.7959450621321125
20034,1,34,,,,,"[1264, 1032, 1393, 1159]",13139.0,0.17496881132263,128.92688725210715,423.6467529817257,0.633956960010814,1.0,0.7968626014771409
20035,1,34,,,,,"[1510, 982, 1627, 1095]",10627.0,0.2548639557917676,115.84998075551569,381.0193359837562,0.5976463182233334,1.0,0.7972921866727176
20036,1,34,,,,,"[1474, 818, 1607, 991]",18381.0,0.6392736146265258,152.58173244357417,507.2447327281723,0.68734152356748,1.0,0.7946890347255422
25535,1,35,,,,,"[618, 2027, 783, 2192]",21745.0,0.0,165.93313459010497,545.8721497261419,0.5856462230805849,1.0,0.7943067033976124
25536,1,35,,,,,"[141, 1304, 356, 1519]",36777.0,0.0,215.93356702408818,710.7249634685277,0.7066642356924748,1.0,0.7922336398053001
25537,1,35,,,,,"[377, 2021, 584, 2216]",32111.0,0.3358618965682036,201.76542806887744,664.0975464705581,0.6030286272179406,1.0,0.7920971138362443
25538,1,35,,,,,"[1648, 1401, 1847, 1576]",27781.0,0.4749214911718004,187.59961155616668,619.8132752230962,0.624130259085147,1.0,0.7937114142139268
25539,1,35,,,,,"[762, 1941, 969, 2114]",28535.0,0.5482047408563778,190.16788054009757,629.4701294725885,0.6605744925315125,1.0,0.7931361872050487
25540,1,35,,,,,"[249, 1075, 476, 1298]",40245.0,0.18367686423888024,225.8816687475373,743.6955262170047,0.6753798750907046,1.0,0.7916279804824085
25541,1,35,,,,,"[841, 1038, 1000, 1191]",19455.0,0.2722382249945221,156.88528815435637,516.9015869776647,0.6910481559539133,1.0,0.794631479426152
25542,1,35,,,,,"[567, 2340, 782, 2559]",37489.0,0.19029338776860105,217.94082044524208,718.7249634685277,0.7283761256415714,1.0,0.7922905383880217
25543,1,35,,,,,"[1002, 687, 1179, 892]",28937.0,0.5035139629983447,191.45572139108455,633.4701294725885,0.6090742507044153,1.0,0.79341325616646
25544,1,35,,,,,"[994, 141, 1167, 324]",25247.0,0.3270799486186025,178.8507676315131,588.4995667241114,0.6647662182064243,1.0,0.7935500173726271
25545,1,35,,,,,"[1047, 1738, 1242, 1941]",31533.0,0.27899570328861545,199.90153353967318,658.4406922210658,0.6971076675069582,1.0,0.7928508273335859
25546,1,35,,,,,"[164, 1506, 369, 1719]",34759.0,0.2734029967324958,209.89369091847752,691.4112549695427,0.6821349606919441,1.0,0.7924195579983969
25547,1,35,,,,,"[445, 673, 622, 834]",22753.0,0.41688307367751054,169.7563860830895,559.5290039756343,0.6555039540736544,1.0,0.7942239533986034
25548,1,35,,,,,"[370, 798, 609, 999]",38191.0,0.5404884099993106,220.0744397747745,728.3818177180199,0.6483546877430749,1.0,0.7918358000791024
25549,1,35,,,,,"[963, 1939, 1110, 2078]",16333.0,0.3244132919747731,143.8185537551491,471.9310242291877,0.6191766280303441,1.0,0.7950374394362061
25550,1,35,,,,,"[1323, 846, 1514, 1027]",27565.0,0.3182497675958392,186.88561729472457,615.8132752230962,0.6755433830337938,1.0,0.7934685140724885
25551,1,35,,,,,"[1533, 860, 1704, 1049]",25781.0,0.4255262029817011,180.70632142739976,596.4995667241114,0.616135265707796,1.0,0.7935579689965655
25552,1,35,,,,,"[1165, 768, 1348, 949]",26417.0,0.14973964191367806,182.9331980649611,602.1564209736038,0.6682594698429537,1.0,0.7934969658545422
25553,1,35,,,,,"[1607, 1293, 1754, 1434]",16603.0,0.2823734466320471,144.95610441359267,475.9310242291877,0.5578657806720821,1.0,0.7962078448400637
25554,1,35,,,,,"[501, 1444, 682, 1623]",25811.0,0.14756904807930565,180.8612649070858,594.1564209736038,0.6412506767380963,1.0,0.7929565727337263
25555,1,35,,,,,"[624, 669, 785, 848]",23015.0,0.4363344005818345,170.6913603618377,563.5290039756343,0.6143161043946487,1.0,0.7940247753218362
25556,1,35,,,,,"[189, 1957, 356, 2126]",22531.0,0.15453095105096676,168.9368651160506,555.5290039756342,0.7488130919683509,1.0,0.7942103957764943
25557,1,35,,,,,"[1580, 1763, 1709, 1890]",13139.0,0.17496881132263,128.92688725210715,423.6467529817257,0.5915496148271641,1.0,0.7968626014771409
25558,1,35,,,,,"[688, 1771, 873, 1970]",29347.0,0.36770207420233936,192.84062689972748,635.1269837220808,0.7410454647791257,1.0,0.7933451038978677
25559,1,35,,,,,"[980, 457, 1131, 592]",16287.0,0.4467453371410909,143.6236535681166,471.9310242291877,0.5525709552666199,1.0,0.7947510424331616
25560,1,35,,,,,"[763, 359, 936, 520]",22215.0,0.3659641051043381,167.77977558260625,551.5290039756342,0.5894006390086904,1.0,0.7937744587656625
25561,1,35,,,,,"[466, 1150, 591, 1277]",12721.0,0.17879713559916438,126.87618990215091,415.6467529817257,0.5752842101883862,1.0,0.7964094488188976
25562,1,35,,,,,"[311, 2305, 514, 2462]",25429.0,0.6331092003559912,179.40519070350268,598.842712474619,0.6390993311816596,1.0,0.7931662012487841
25563,1,35,,,,,"[833, 1372, 1004, 1541]",23043.0,0.14784884498852238,170.88519233245742,561.1858582251266,0.6303696025682128,1.0,0.7936260770268867
25564,1,35,,,,,"[353, 1575, 506, 1738]",19937.0,0.3424144776457419,158.86921506473533,522.5584412271571,0.6242207457765934,1.0,0.7948594570752636
25565,1,35,,,,,"[541, 1066, 678, 1199]",14605.0,0.24348744433433425,135.93574038030405,446.96046148071053,0.6703398370358962,1.0,0.7964985456341583
25566,1,35,,,,,"[733, 787, 866, 928]",15023.0,0.32988893895376625,137.87020404478716,452.6173157302028,0.6064271538878796,1.0,0.7960859595798006
25567,1,35,,,,,"[754, 582, 927, 765]",25247.0,0.3270799486186025,178.8507676315131,588.4995667241114,0.7485493455805281,1.0,0.7935500173726271
25568,1,35,,,,,"[638, 1635, 787, 1768]",15861.0,0.4492482315577192,141.6958516715602,466.2741699796952,0.5819453217593715,1.0,0.7957309380834637
25569,1,35,,,,,"[1421, 1733, 1582, 1874]",18143.0,0.4814776760588064,151.5938671019542,499.2447327281724,0.6588505261819948,1.0,0.7950751068234879
25570,1,35,,,,,"[1, 2174, 196, 2371]",30597.0,0.13786293831386154,196.90458952683258,648.7838379715732,0.6343794917839717,1.0,0.7926851490303267
25571,1,35,,,,,"[194, 1809, 315, 1946]",13299.0,0.4669100324910323,129.66544716395276,427.6467529817257,0.5389130328826722,1.0,0.796585630693129
25572,1,35,,,,,"[1242, 1678, 1395, 1817]",17023.0,0.4178422640608453,146.73702307535186,483.9310242291877,0.6345870504521364,1.0,0.7951756242065171
25573,1,35,,,,,"[465, 1877, 668, 2072]",31533.0,0.27899570328861545,199.90153353967318,658.4406922210658,0.6829864084691387,1.0,0.7928508273335859
25574,1,35,,,,,"[702, 1523, 897, 1686]",25353.0,0.5479415475148018,179.21346912535478,592.4995667241114,0.7564139889232203,1.0,0.7936133396256095
25575,1,35,,,,,"[620, 1154, 787, 1339]",24673.0,0.42961028323305706,176.74538814372843,582.842712474619,0.6829694305134321,1.0,0.7941414468360576
